Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[19440854.50911786],[-34.39624338]
150,[6600987.89347112],[-30.65585278]
250,[4497226.81203433],[-35.17629086]
350,[3410261.46345866],[-26.20123734]
450,[2827138.85932686],[-27.81827578]
550,[2409751.12055743],[-35.46294792]
650,[1987135.63769439],[-44.01868627]
750,[1789830.2775634],[-48.23969222]
850,[1548351.76450083],[-51.70220353]
950,[1412469.09905634],[-56.01700364]
1050,[1284774.50717974],[-63.59558828]
