Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[2710151.54876541],[-77.73408248]
150,[1163806.07532871],[-81.02920617]
250,[732977.40306441],[-82.69606036]
350,[541646.47047291],[-83.8534357]
450,[429919.34041134],[-84.93282936]
550,[358383.0972226],[-85.90798592]
650,[303185.56831839],[-86.90418292]
750,[265612.55750829],[-87.83316579]
850,[234062.29384513],[-88.80199898]
950,[215164.9300439],[-89.51870501]
1050,[195551.79715721],[-90.37898868]
