Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[18214335.02720337],[-54.15479592]
150,[7409734.11177994],[-76.54601364]
250,[4686496.49438352],[-81.71629012]
350,[3457685.3806369],[-86.34390286]
450,[2766836.61999195],[-90.97703879]
550,[2291947.11402738],[-94.13782096]
650,[1915803.57792843],[-96.90671426]
750,[1680695.2144684],[-100.2683116]
850,[1476136.6621516],[-103.24598431]
950,[1349746.77796763],[-105.3900429]
1050,[1208823.93457178],[-106.23792522]
