Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[17181138.71450308],[-49.48587953]
150,[7680750.5137789],[-77.05168776]
250,[4802803.99430026],[-81.77391734]
350,[3519299.16410994],[-85.16549104]
450,[2783249.22472042],[-88.3543821]
550,[2310283.81457522],[-91.27841732]
650,[1936320.13786728],[-93.59957212]
750,[1696038.31842429],[-96.61147395]
850,[1486113.23183858],[-99.1262918]
950,[1353029.01525968],[-100.59831917]
1050,[1239714.92816802],[-103.06920577]
