Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[18747102.28822229],[-52.52782397]
150,[7839397.20548032],[-77.57940031]
250,[4896825.63451041],[-83.09809542]
350,[3584591.67076314],[-86.86219356]
450,[2839885.32546666],[-90.55879085]
550,[2356537.38716143],[-93.77599416]
650,[1981514.47071608],[-97.01611833]
750,[1731717.11156439],[-100.06464156]
850,[1518464.89879119],[-103.09504205]
950,[1388489.29034123],[-105.38945891]
1050,[1247026.19895821],[-107.87377674]
