Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[17633784.09506829],[-31.66459273]
150,[6041973.19448673],[-28.88446504]
250,[4121878.09792499],[-30.08442362]
350,[3054986.62735932],[-26.98575668]
450,[2636404.98658573],[-22.09976638]
550,[2281024.04974936],[-27.89753253]
650,[1916213.5120356],[-36.31716634]
750,[1670638.58915162],[-41.64068187]
850,[1474116.83737278],[-43.64093643]
950,[1371029.71602766],[-46.9084572]
1050,[1233670.12549474],[-52.21764826]
