Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4742271.87103054],[-70.44767541]
150,[1853504.35743902],[-80.61486487]
250,[1154434.8839323],[-81.97647735]
350,[846212.01055363],[-83.03960374]
450,[672125.64436148],[-83.93406381]
550,[559472.85365336],[-84.80387437]
650,[469654.94238922],[-85.64810198]
750,[412776.73021951],[-86.48409668]
850,[363436.22473445],[-87.38464282]
950,[333754.69140748],[-87.94243404]
1050,[302821.95287217],[-88.68748406]
