Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4853959.84820056],[-72.66363339]
150,[1909840.98644494],[-82.50979001]
250,[1185564.42800708],[-84.69096834]
350,[868364.92366615],[-86.48059883]
450,[687825.74169235],[-88.2601832]
550,[571936.02761544],[-89.88943869]
650,[480537.20246609],[-91.6064961]
750,[421353.30122733],[-93.25606875]
850,[371213.31926982],[-95.00089394]
950,[339773.73051076],[-96.20247752]
1050,[309039.94677933],[-97.90418789]
