Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[3976276.8486248],[-76.58907046]
150,[1560847.21857242],[-80.56906316]
250,[986335.84772887],[-82.38963785]
350,[730044.22799393],[-83.72087204]
450,[578626.16648051],[-84.94733019]
550,[482952.13257446],[-86.04183626]
650,[405687.0489948],[-87.24075087]
750,[357211.1521173],[-88.27730743]
850,[314821.94467254],[-89.42058623]
950,[289381.77908622],[-90.24800738]
1050,[262182.86860157],[-91.20511137]
