Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[20788253.58643097],[-79.76054183]
150,[7634807.01140607],[-77.95973403]
250,[4787217.24056709],[-83.47509157]
350,[3510217.58481784],[-87.35454397]
450,[2775192.00807425],[-91.0756609]
550,[2300826.13829444],[-94.33464745]
650,[1934443.37916487],[-97.63177298]
750,[1686362.33893127],[-100.50166511]
850,[1468407.20920375],[-102.98254207]
950,[1342713.73805331],[-105.1641891]
1050,[1222852.41172812],[-106.89183503]
