Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[2707632.74055975],[-77.70515106]
150,[1163818.07662301],[-81.2046356]
250,[732348.25432273],[-82.65944537]
350,[541102.25697184],[-83.83437976]
450,[429515.87999514],[-84.89375616]
550,[358206.79709504],[-85.90274123]
650,[303059.75262423],[-86.92766178]
750,[265527.75815034],[-87.85490076]
850,[233908.64499347],[-88.82479266]
950,[215089.26377374],[-89.54107814]
1050,[195484.67485968],[-90.37492971]
