Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4625052.74296569],[-76.54162387]
150,[1813141.45388933],[-81.47980515]
250,[1129118.10634984],[-83.03680448]
350,[827092.9530962],[-84.20875505]
450,[654386.74104195],[-85.16301695]
550,[543849.0576719],[-86.09327694]
650,[456025.67061484],[-87.03870594]
750,[400385.4244594],[-87.89647973]
850,[352206.98569189],[-88.81372549]
950,[322892.2245344],[-89.46247477]
1050,[293278.73165027],[-90.28703581]
