Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[20693.9457568],[20.90084325]
150,[3906.79687124],[-1.76071309]
250,[3755.69986227],[-3.80968731]
350,[3747.94150132],[-4.51887179]
450,[3712.44660816],[-5.74174511]
550,[3672.23617346],[-6.58893261]
650,[3707.46027756],[-7.9793134]
750,[3681.4989921],[-8.923413]
850,[3667.10986934],[-10.21069124]
950,[3662.7156122],[-11.08021023]
1050,[3646.66583396],[-12.15691222]
