Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[5682819.62036233],[-78.66153806]
150,[2165194.67685383],[-82.44262031]
250,[1353604.61912306],[-83.99488218]
350,[997765.6405794],[-85.4330635]
450,[791254.36764865],[-86.68617354]
550,[659467.44368094],[-87.921444]
650,[556990.17448116],[-89.25006405]
750,[486930.20267151],[-90.36436972]
850,[428833.21964232],[-91.68719632]
950,[393695.22649264],[-92.61492823]
1050,[356935.80068994],[-93.6669287]
