Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[19207370.88671833],[-33.68865411]
150,[6478871.71201106],[-30.13932136]
250,[4412548.16891815],[-35.25044948]
350,[3377282.97138314],[-26.79198922]
450,[2779724.3533696],[-28.08688518]
550,[2394098.37478297],[-34.53347891]
650,[1995829.37929128],[-43.72269154]
750,[1762003.79366105],[-46.75535543]
850,[1553615.71328719],[-52.08437846]
950,[1400608.05962262],[-55.11316845]
1050,[1280019.3761542],[-63.33065886]
