Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[5821185.89396822],[-75.11989143]
150,[2177735.0884655],[-82.22795605]
250,[1358079.16341403],[-84.09903153]
350,[999125.33191083],[-85.51433294]
450,[791545.17584323],[-86.6957233]
550,[658810.24916652],[-87.97182709]
650,[556312.19717764],[-89.25201499]
750,[487161.43112575],[-90.45055811]
850,[428263.22703234],[-91.68034071]
950,[393317.91934302],[-92.60527308]
1050,[356794.90414158],[-93.57146253]
