Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4833400.17401927],[-77.82138092]
150,[1852812.53267589],[-81.44569621]
250,[1150876.09127397],[-83.02360087]
350,[828652.80212911],[-84.18820139]
450,[654880.13381974],[-85.13914417]
550,[544094.99832489],[-86.09105813]
650,[456330.67294265],[-86.99997507]
750,[400542.44899018],[-87.88064881]
850,[352470.39010324],[-88.81476521]
950,[323166.95172829],[-89.47995531]
1050,[293642.60275526],[-90.0650947]
