Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[9499115.89780316],[-55.36075241]
150,[3875833.99150452],[-78.66906188]
250,[2424229.06424392],[-80.223003]
350,[1788947.30585493],[-81.89544788]
450,[1417430.76125651],[-83.87986164]
550,[1179275.6493583],[-85.47263266]
650,[995005.72840405],[-86.97336906]
750,[870477.75810082],[-88.5100007]
850,[765463.32994045],[-89.97945394]
950,[702321.84071026],[-91.06336265]
1050,[635263.45076103],[-92.39472458]
