Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[6690789.00794517],[-78.56907709]
150,[2539079.76933047],[-82.42977757]
250,[1535124.23017206],[-84.07976258]
350,[1119743.73857388],[-85.68623159]
450,[890000.79624174],[-87.21046841]
550,[739208.29019049],[-88.67709285]
650,[622728.22695241],[-90.14225874]
750,[544306.54847767],[-91.50638901]
850,[479262.47291958],[-93.04116516]
950,[439171.06883759],[-94.0653302]
1050,[397412.85033394],[-95.41589559]
