Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,979429.2511249707,163.86432769301146
150,35439.49780232162,39.07450757814561
250,40399.58641768097,24.88228333083606
350,43795.41773132422,12.325280706510739
450,43629.800742143736,8.969289211980056
550,42102.73847144341,-0.7299065700451539
650,38485.064407588136,-2.469758277349555
750,38275.155201464695,-3.087325085402107
850,36095.474599295056,-4.614128967862665
950,35041.050771292015,-5.640118767140143
1050,34627.80477028277,-8.164962843022685
