Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,31769.63965596805,-34.184096268999156
150,4164.7001727098395,44.759712405038584
250,1507.939616827357,-5.702755312450965
350,1249.2856543571227,2.5371799116074256
450,1462.828410800468,2.1055934318315215
550,1397.3309631843333,-1.4360187335052081
650,1430.73493988626,1.6667975859819575
750,1475.2997905778905,-0.011491125732559889
850,1478.2308982558848,-0.872335351630757
950,1486.5810761801547,0.7480001458178601
1050,1536.2030684644376,-1.082768837474153
