Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,29750.34213494089,-85.82362987763418
150,1996.349016091994,13.94041385034518
250,1551.9705356915267,-5.743234573832285
350,1252.1773159566453,2.4807553658082058
450,1437.2629801206306,3.0368963174449366
550,1420.1940678868398,0.04998791333410864
650,1400.5900790996395,2.892442180870608
750,1491.245723388319,0.7591291013748963
850,1461.570632167821,-0.2833516667488407
950,1500.9236686801128,-0.12427149041371079
1050,1499.0680233424055,-0.657263535522777
