Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,2369.8320316337313,-139.71345104582304
150,2343.8273376594743,1.2500122381588952
250,887.831008884726,-13.634060358615383
350,895.3085671313505,-16.06977319786803
450,859.71006057326,-16.83622616118814
550,831.4755718587373,-19.547700488357627
650,800.519062448552,-19.418974878667857
750,833.6922503735375,-20.94674847535096
850,763.4907238521472,-22.49554500916936
950,740.3218139401409,-23.194374979959942
1050,726.1367632548487,-24.858166706518073
