Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,2480456.9047658457,174.99727337309247
150,112246.81568176496,9.704119747016694
250,91397.13170936378,-2.417050163364623
350,80620.793530132,-17.577925582133833
450,71347.78276496062,-15.914861771720261
550,71489.09609485712,-20.529090961145886
650,66953.50976474253,-23.247957399373536
750,65228.90465895442,-25.553345323058732
850,63082.55629630488,-28.72943808864978
950,59829.075230164184,-29.26572141816235
1050,57596.27281034772,-31.881098077174173
