Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,104615.46155778406,82.02127419501423
150,3144.5655605722395,91.99683823038151
250,1282.4382472550078,2.631397805555748
350,1290.004114270303,-3.919880938622898
450,1320.490510114692,-6.9422777886613725
550,1279.3244153322444,-5.57972319022101
650,1306.0540650396742,-5.388235631077867
750,1297.721391843524,-8.110342938342779
850,1277.3056687367593,-9.060958009807639
950,1259.32878440603,-8.96865210317464
1050,1269.7828475372387,-10.329842749733421
