Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,3636865.160049349,109.78106785097718
150,173998.96348600904,112.15154425133564
250,57066.76709874229,23.398200627004538
350,52620.80752422155,-0.618408316626524
450,52007.03464231564,-8.845863283236332
550,54859.3773875525,-18.253996400634787
650,49859.60808086262,-22.828148370350814
750,44357.77683902323,-26.569782700458706
850,42456.99076701616,-30.583426766687275
950,39106.57501056031,-32.967725183152204
1050,38315.92042018617,-35.138912625281556
