Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,252116.94566787037,41.36305415258422
150,394011.32334335515,41.212933284067155
250,293990.67916951905,32.423581797978414
350,258225.84555908226,30.997880417224064
450,525462.6549917327,-0.46313535564522706
550,569059.9132223236,-6.953718431517017
650,549584.7528565841,-16.817417962607916
750,584655.0908443328,-27.465534571535617
850,608217.72040381,-37.002342301930994
950,619349.1140525375,-44.052808328702646
1050,613500.5597005477,-51.912022190220284
