Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,3565464.1307003824,10.341712610170445
150,225000.87626043533,21.21670445436933
250,80415.87354631949,19.15710853004654
350,80732.98088402266,4.5651045185020385
450,78044.60566484481,0.10576705346517433
550,74496.97945418402,-4.438862475162737
650,71724.61177054033,-8.060551894258253
750,70034.15860631327,-11.026032553961652
850,66962.3702112076,-11.702808338236615
950,67396.2914665133,-10.888649340045784
1050,62235.11097510546,-11.729737522861061
