Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[20794812.01041721],[-46.36158209]
150,[6232929.32505938],[-72.13921063]
250,[4167816.54124411],[-77.03976955]
350,[3165464.44570511],[-80.49743392]
450,[2545967.23650447],[-84.04505211]
550,[2131122.75035597],[-86.71126957]
650,[1818167.60956151],[-89.33436528]
750,[1579281.34132298],[-91.14168664]
850,[1401878.86233217],[-93.67790328]
950,[1296595.37769987],[-95.59208034]
1050,[1180244.81832082],[-97.51587223]
