Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[18061634.62338348],[-9.78449053]
150,[12686751.82379468],[-23.91673926]
250,[12093984.93064442],[-51.15889823]
350,[8718896.09224431],[-57.57393542]
450,[7474622.35081104],[-63.20320299]
550,[6524587.39898824],[-64.79021568]
650,[5574327.43688629],[-68.25519748]
750,[5122367.71770386],[-68.54285913]
850,[4901915.45335883],[-69.1698142]
950,[4568107.29032579],[-71.9846859]
1050,[4331252.22137498],[-73.73334602]
