Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[18032143.85653546],[17.75336932]
150,[12704861.54449246],[-33.02746799]
250,[12027144.79000107],[-50.99216013]
350,[9013700.06119972],[-58.25671191]
450,[6845017.6140158],[-56.71036856]
550,[6191535.91068063],[-64.37952786]
650,[5675360.1188537],[-67.39204173]
750,[5113869.22365555],[-67.57986255]
850,[5003330.04921086],[-70.26503473]
950,[4547551.57056751],[-72.19627914]
1050,[4285739.95673705],[-73.72113712]
