Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[8726090.03623615],[20.66826263]
150,[6399497.64037846],[-56.98140466]
250,[4333399.13202141],[-70.10605607]
350,[3361944.76691172],[-74.79112281]
450,[2797218.59759224],[-78.90921918]
550,[2381094.610179],[-82.40002132]
650,[2077733.42025291],[-86.49084462]
750,[1793317.13111119],[-87.82655885]
850,[1590056.17733618],[-90.46957103]
950,[1459566.98041737],[-92.40301149]
1050,[1330112.46804086],[-94.13293238]
