Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[11681645.52545869],[-16.90104468]
150,[5909593.62108926],[-67.56509314]
250,[3786021.95367042],[-70.40216204]
350,[2954981.57669659],[-73.8168083]
450,[2463034.97308064],[-77.75274268]
550,[2086970.21957554],[-80.76419573]
650,[1800861.45462209],[-83.71979741]
750,[1611148.00845076],[-86.43317421]
850,[1440192.89922074],[-89.06674922]
950,[1325302.87348347],[-90.75668453]
1050,[1214005.41074681],[-92.84520651]
