Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[3588848.91197694],[-27.13036136]
150,[6197031.36031362],[-58.29166957]
250,[4213642.48649656],[-69.28096494]
350,[3342875.45641751],[-75.31670047]
450,[2761131.4169181],[-79.0910916]
550,[2364461.49966649],[-82.16003873]
650,[2026212.36528313],[-85.50722552]
750,[1792052.62692559],[-87.91020995]
850,[1595267.6036388],[-90.54515857]
950,[1460627.13435984],[-92.23077171]
1050,[1333301.32475046],[-94.2135575]
