Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[118472.66747018],[-118.8903651]
150,[7384.07958291],[-65.56852388]
250,[2757.78404227],[-16.91907487]
350,[2644.06105893],[-14.69835222]
450,[2612.45845856],[-12.5286354]
550,[2555.95141455],[-12.81606529]
650,[2535.08975723],[-11.71080821]
750,[2531.98427216],[-13.1486117]
850,[2495.68408961],[-14.17345893]
950,[2486.73998085],[-14.49950839]
1050,[2467.90124339],[-15.25021611]
