Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[11105554.70581307],[45.83650938]
150,[9529768.27228426],[-26.84344353]
250,[9095601.0719829],[-53.64864246]
350,[6265262.99239993],[-59.53698737]
450,[4845113.88421455],[-60.51211444]
550,[4513782.31262423],[-67.2737575]
650,[3864987.83051864],[-67.80607914]
750,[3292389.18105759],[-67.87169893]
850,[3166365.42004317],[-70.14686455]
950,[2919300.74741398],[-72.15190987]
1050,[2831132.08040296],[-71.91473523]
