Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[21734188.44158028],[-2.0268851]
150,[8773219.2104778],[-57.14112138]
250,[5863106.15953889],[-68.49960623]
350,[4458840.12412699],[-74.53658142]
450,[4425214.1013903],[-84.31417207]
550,[3499937.59049055],[-85.82207913]
650,[2667324.47075253],[-87.39498826]
750,[2539873.66238692],[-90.66991174]
850,[2200648.9124064],[-92.45814048]
950,[2005852.85550676],[-93.6040218]
1050,[1802565.0540941],[-94.5423387]
