Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[5058616.43655196],[-32.9558202]
150,[6082575.91978655],[-63.21318849]
250,[4329455.60632223],[-68.56912519]
350,[3443855.41379846],[-72.0656174]
450,[2855173.15853459],[-74.7257165]
550,[2465201.89381315],[-77.33472981]
650,[2130967.75528633],[-79.72338943]
750,[1887982.33699949],[-81.36917117]
850,[1675076.18492214],[-83.23723437]
950,[1544337.44687412],[-84.67469445]
1050,[1418872.54726084],[-86.1822473]
