Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[5310128.5976648],[-81.70358423]
150,[4670772.99807237],[-43.37207293]
250,[3935239.19328203],[-60.5495114]
350,[3422779.11767272],[-66.81750482]
450,[3018513.11852757],[-71.16429855]
550,[2659586.77854762],[-75.02117568]
650,[2341594.10824664],[-77.9736]
750,[2099418.09695656],[-80.52826655]
850,[1370970.29993945],[-74.04310244]
950,[1264330.45100043],[-73.81612547]
1050,[1261300.38889208],[-76.04822717]
