Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[6439040.08238138],[45.33916124]
150,[16917914.76406831],[-27.48031839]
250,[11774324.78406288],[-53.22881155]
350,[7848678.54660134],[-58.50203564]
450,[6371200.81627476],[-65.77154863]
550,[5996824.16304621],[-67.32159597]
650,[4989553.30882164],[-69.60771633]
750,[4717695.10790335],[-72.75363224]
850,[4609952.28804593],[-74.07919457]
950,[4321288.95001892],[-76.22799592]
1050,[3919053.30742235],[-77.45350358]
