Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[18921716.82554449],[-0.57959886]
150,[8069371.0965701],[-54.0002283]
250,[5674209.97879634],[-66.73542377]
350,[4406193.39010145],[-74.26814577]
450,[3894830.18077109],[-81.50365581]
550,[3003842.53694872],[-83.85361471]
650,[2763736.63853364],[-89.57900784]
750,[2365362.04869286],[-90.38711702]
850,[2058695.98666424],[-93.07287817]
950,[1870063.11274632],[-91.43649346]
1050,[1691452.03431554],[-95.42777501]
