Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[17879177.16852454],[-20.87711023]
150,[6315506.39767898],[-56.79978213]
250,[4222750.14104614],[-69.82154242]
350,[3358259.76097207],[-75.00590201]
450,[2767800.8598834],[-79.27404224]
550,[2377246.49228268],[-82.60439493]
650,[2042824.40825364],[-85.66773559]
750,[1800273.99966594],[-88.00238318]
850,[1588716.21910402],[-90.3826657]
950,[1462994.13664696],[-92.34724794]
1050,[1332518.80617004],[-94.42551697]
