Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[16381435.9869876],[-53.96625651]
150,[6001722.34666811],[-62.22986174]
250,[4067631.62353833],[-71.19928284]
350,[3238369.0647994],[-75.60830713]
450,[2663666.73478975],[-79.58096649]
550,[2286786.39038427],[-82.90847398]
650,[1956325.82798217],[-85.90588998]
750,[1736247.35442576],[-88.34771866]
850,[1545559.86988541],[-91.3808426]
950,[1421004.67167141],[-93.29241553]
1050,[1295342.10251787],[-95.19466709]
