Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[10964722.63488645],[-73.93242226]
150,[5550958.72140685],[-65.40314876]
250,[4262696.44056247],[-72.1266471]
350,[3318043.2055766],[-76.98926311]
450,[2745223.22071939],[-80.44776752]
550,[2327412.61023983],[-83.8045499]
650,[1987559.16051653],[-86.6918186]
750,[1752021.07764351],[-89.04430336]
850,[1548715.35967992],[-91.56402762]
950,[1427270.31602617],[-93.31076853]
1050,[1299868.22538034],[-95.38826037]
