Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[16443345.54568036],[10.88286282]
150,[5437633.4182101],[-60.0398475]
250,[4375975.48783176],[-67.70873575]
350,[3530016.72877494],[-74.56370753]
450,[2936191.47373896],[-79.01675126]
550,[2517575.50728611],[-82.59828913]
650,[2133699.72846173],[-85.39344171]
750,[1895052.59115675],[-88.20184647]
850,[1674655.68449615],[-91.10530373]
950,[1529875.22689841],[-92.03712647]
1050,[1388841.30452374],[-93.95007559]
