Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[64859.85606595],[-20.89037197]
150,[50507.64436655],[-19.02962445]
250,[45765.19863942],[-19.79224305]
350,[43225.2024808],[-20.640892]
450,[41106.25677301],[-21.83729385]
550,[39654.0785528],[-22.96381478]
650,[38087.64353345],[-24.26132949]
750,[36856.79457436],[-25.37651094]
850,[35701.19608527],[-26.64506511]
950,[34969.21165439],[-27.53769717]
1050,[34084.17873176],[-28.59113461]
