Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[39093.76911625],[-46.41086587]
150,[23007.46525438],[-44.3729248]
250,[17657.61816101],[-42.03574796]
350,[14953.22760035],[-40.2825459]
450,[13049.8514379],[-38.33415625]
550,[12133.01950641],[-36.85495285]
650,[11237.87190529],[-35.67317707]
750,[10746.8061853],[-34.90789135]
850,[10284.89757648],[-34.35239949]
950,[10050.69692558],[-34.23785829]
1050,[9723.66148422],[-33.79707919]
