Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[39175.37229547],[-47.65588172]
150,[22464.45412399],[-42.89092221]
250,[17627.45536266],[-41.90048122]
350,[14844.47681044],[-39.96279222]
450,[13335.5026214],[-38.09699712]
550,[12306.76627673],[-36.66468531]
650,[11455.17255451],[-35.62155092]
750,[10889.8206763],[-34.8255794]
850,[10420.81080087],[-34.26912102]
950,[10199.87365848],[-33.91382512]
1050,[9696.89453036],[-33.77514311]
