Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[13425.40258713],[-57.14708867]
150,[6880.79477966],[-47.37783808]
250,[5393.12387289],[-38.33646318]
350,[4895.97585384],[-33.16079157]
450,[4517.25992037],[-30.25700966]
550,[4295.22953146],[-28.55968149]
650,[4218.98296373],[-27.15977009]
750,[4152.4943272],[-26.43209576]
850,[4039.17882555],[-26.0881199]
950,[3960.46853836],[-25.90359856]
1050,[3864.78785762],[-25.95551372]
