Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[28418.56297923],[-58.12885498]
150,[12908.79913792],[-58.44497188]
250,[9031.04210226],[-54.78554912]
350,[7253.74619047],[-51.17289273]
450,[6314.42492516],[-48.17478336]
550,[5667.83554652],[-45.58695031]
650,[5167.91283815],[-43.24624272]
750,[4854.02456442],[-41.49204858]
850,[4554.60907819],[-39.96093841]
950,[4408.75965733],[-38.95741136]
1050,[4253.64971871],[-37.899233]
