Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4073.50459199],[-9.61451775]
150,[3849.38877625],[-8.63630972]
250,[3699.95581362],[-8.84008181]
350,[3623.09105409],[-9.37693613]
450,[3570.48528755],[-10.28253394]
550,[3541.45041712],[-11.25914509]
650,[3492.75650892],[-12.40898289]
750,[3456.59510165],[-13.61769351]
850,[3416.60010395],[-14.68726976]
950,[3391.42764245],[-15.61869289]
1050,[3358.95383191],[-16.6673742]
