Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[20507.43728831],[-55.43294629]
150,[10623.4582768],[-36.18551354]
250,[8829.48511842],[-28.98981151]
350,[8297.18825429],[-26.91600829]
450,[7889.66046356],[-25.61268316]
550,[7777.50898754],[-25.16077825]
650,[7503.56901709],[-25.28921165]
750,[7392.31910633],[-25.92005435]
850,[7315.5248969],[-26.68669276]
950,[7159.52535441],[-27.41295054]
1050,[7101.11869591],[-28.43574669]
