Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[34921.79937697],[-59.49526534]
150,[15277.31790952],[-60.95565095]
250,[10543.67918857],[-57.68423769]
350,[8475.93941629],[-54.52245723]
450,[7216.35434272],[-51.81835705]
550,[6595.59558868],[-49.63412454]
650,[5983.05609315],[-47.91900225]
750,[5554.55956356],[-46.6702075]
850,[5306.55108794],[-45.68044745]
950,[5101.72422736],[-45.13528469]
1050,[4929.54893207],[-44.68313241]
