Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[75596.34997711],[-29.46036051]
150,[51653.709937],[-26.75802122]
250,[44878.34387678],[-25.81386071]
350,[41137.54999388],[-26.11696937]
450,[38810.09249961],[-26.50852224]
550,[37012.25833888],[-27.20030734]
650,[35457.89556218],[-28.139713]
750,[34202.89807229],[-29.01267719]
850,[32986.50096594],[-30.08348893]
950,[32277.17054422],[-30.88925294]
1050,[31414.18462728],[-31.87999749]
