Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[33641.05326344],[-40.18703491]
150,[19184.42444559],[-46.17300509]
250,[14240.31897009],[-46.22761281]
350,[11874.46374871],[-45.3809519]
450,[10461.42053058],[-44.43476266]
550,[9584.18071816],[-43.59077684]
650,[8895.30486711],[-43.0555083]
750,[8412.81997483],[-42.85450606]
850,[8014.6164281],[-42.76176235]
950,[7759.77540844],[-43.05342428]
1050,[7516.90406642],[-43.3640873]
