Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[74143.38639287],[-27.64385026]
150,[51659.73858964],[-26.58038698]
250,[44811.91461628],[-26.21104748]
350,[41294.71762603],[-26.23997701]
450,[38809.64052806],[-26.67896786]
550,[36978.01969344],[-27.33033212]
650,[35247.89376703],[-28.24314427]
750,[34016.68377992],[-29.0922044]
850,[32868.3060704],[-30.17640923]
950,[32199.72666504],[-30.97862263]
1050,[31363.37192876],[-31.96341274]
