Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[30986.1392504],[-49.62932331]
150,[16622.00168846],[-43.27030704]
250,[13297.75879111],[-38.74210733]
350,[11376.2154056],[-36.24108797]
450,[10422.20082479],[-34.19796022]
550,[9799.1406786],[-33.00128438]
650,[9296.95552879],[-32.37138819]
750,[9029.18801158],[-31.85406502]
850,[8689.78803556],[-31.6989872]
950,[8452.31078055],[-31.8843989]
1050,[8243.35869195],[-31.87510324]
