Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[31456.25328224],[-64.69717084]
150,[12800.59517816],[-58.99856261]
250,[9074.89536684],[-51.35172591]
350,[7635.2462683],[-45.84064778]
450,[6869.47242562],[-42.03529924]
550,[6408.72090041],[-39.42662557]
650,[6044.63324392],[-37.67938504]
750,[5756.04061938],[-36.56712713]
850,[5572.285266],[-35.88230029]
950,[5466.53783805],[-35.55483928]
1050,[5327.52160583],[-35.37719085]
