Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[48999.95064667],[-42.23844904]
150,[28845.07174544],[-37.84252826]
250,[23346.66613969],[-35.09410535]
350,[20758.88749074],[-34.29941269]
450,[19176.69514992],[-33.20228343]
550,[18048.45029832],[-33.02022448]
650,[17363.29662176],[-32.82226633]
750,[16599.69513818],[-32.8689801]
850,[16107.41453503],[-33.41205525]
950,[15792.62351088],[-33.61817486]
1050,[15404.64238166],[-34.24444581]
