Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[44996.41082884],[-42.87797296]
150,[25307.35338705],[-44.63514796]
250,[19541.297443],[-44.04613976]
350,[16806.53931877],[-43.59724445]
450,[15066.95221339],[-43.36704321]
550,[13849.40312607],[-43.30865778]
650,[12821.35126259],[-43.63247661]
750,[12146.20173159],[-43.96139982]
850,[11504.33478214],[-44.5283825]
950,[11120.56118154],[-45.10327275]
1050,[10713.54788897],[-45.87783983]
