Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[28542.59279787],[-57.17035243]
150,[13011.26254075],[-58.50844185]
250,[9059.6667976],[-54.9447242]
350,[7290.45511429],[-51.43811242]
450,[6283.81425841],[-48.32583266]
550,[5654.23707104],[-45.71414716]
650,[5111.60318677],[-43.40973933]
750,[4834.50808558],[-41.6922369]
850,[4560.58479456],[-40.14822168]
950,[4402.75145685],[-39.14650473]
1050,[4236.1732993],[-38.16202855]
