Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[44581.59700278],[-43.86759744]
150,[25280.5662036],[-44.51839537]
250,[19844.54495775],[-44.02072247]
350,[16855.57384307],[-43.35179618]
450,[15030.07359808],[-43.14349184]
550,[13859.64484301],[-43.22010156]
650,[12893.17130124],[-43.47835292]
750,[12204.34367681],[-43.7989214]
850,[11566.39346487],[-44.50788089]
950,[11200.49202702],[-45.02965974]
1050,[10762.51096882],[-45.7854624]
