Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[34630.56801061],[-59.71741406]
150,[15239.87679007],[-60.93484134]
250,[10514.6956548],[-57.53528728]
350,[8510.7811043],[-54.42178653]
450,[7299.6325623],[-51.78751998]
550,[6605.42359916],[-49.64515509]
650,[5991.31124025],[-47.95464984]
750,[5613.39094409],[-46.64684691]
850,[5291.937882],[-45.7490242]
950,[5138.6232558],[-45.2321409]
1050,[4910.58986244],[-44.81388517]
