Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[142052.07968296],[-39.23334483]
150,[51093.27057173],[-19.14778643]
250,[46538.13422931],[-19.77899267]
350,[43602.70692274],[-20.60376261]
450,[41569.24561501],[-21.81400881]
550,[39973.12639618],[-22.89901244]
650,[38430.43673569],[-24.12876996]
750,[37088.12035916],[-25.26100859]
850,[35955.39961647],[-26.51958781]
950,[35227.70760716],[-27.44288567]
1050,[34338.32101595],[-28.51363568]
